DATE,미국채10년금리,VIX지수,장단기금리차,신용스프레드,달러인덱스
2020-05-20,0.68,27.99,0.52,3.24,122.1093
2020-05-21,0.68,29.53,0.51,3.18,122.099
2020-05-22,0.66,28.16,0.49,3.18,122.3278
2020-05-26,0.69,28.01,0.51,3.14,121.3933
2020-05-27,0.68,27.62,0.49,3.11,121.5741
2020-05-28,0.7,28.59,0.53,3.1,121.0207
2020-05-29,0.65,27.51,0.49,3.08,120.953
2020-06-01,0.66,28.23,0.52,3.1,120.2753
2020-06-02,0.68,26.84,0.51,3.08,119.692
2020-06-03,0.77,25.66,0.58,3.02,119.2625
2020-06-04,0.82,25.81,0.63,2.99,119.3094
2020-06-05,0.91,24.52,0.69,2.86,118.8202
2020-06-08,0.88,25.81,0.66,2.81,118.6687
2020-06-09,0.84,27.57,0.64,2.8,118.5967
2020-06-10,0.75,27.57,0.58,2.86,118.5307
2020-06-11,0.66,40.79,0.47,2.91,119.2435
2020-06-12,0.71,36.09,0.52,2.91,119.6719
2020-06-15,0.71,34.4,0.52,2.93,119.9622
2020-06-16,0.75,33.67,0.54,2.89,119.5744
2020-06-17,0.74,33.47,0.55,2.87,119.918
2020-06-18,0.71,32.94,0.52,2.86,120.2252
2020-06-19,0.7,35.12,0.51,2.87,120.226
2020-06-22,0.71,31.77,0.52,2.86,119.7613
2020-06-23,0.72,31.37,0.54,2.87,119.3372
2020-06-24,0.69,33.84,0.5,2.89,119.9834
2020-06-25,0.68,32.22,0.51,2.92,120.3089
2020-06-26,0.64,34.73,0.47,2.92,120.5425
2020-06-29,0.64,31.78,0.48,2.94,120.6757
2020-06-30,0.66,30.43,0.5,2.93,120.4746
2020-07-01,0.69,28.62,0.52,2.89,120.0902
2020-07-02,0.68,27.68,0.52,2.87,119.8648
2020-07-06,0.69,27.94,0.53,2.83,119.2941
2020-07-07,0.65,29.43,0.49,2.81,119.5814
2020-07-08,0.67,28.08,0.51,2.77,119.5625
2020-07-09,0.62,29.26,0.46,2.73,119.5221
2020-07-10,0.65,27.29,0.49,2.74,119.3601
2020-07-13,0.64,32.19,0.48,2.74,119.1984
2020-07-14,0.63,29.52,0.49,2.71,119.3999
2020-07-15,0.64,27.76,0.48,2.71,119.0423
2020-07-16,0.62,28.0,0.46,2.69,118.9368
2020-07-17,0.64,25.68,0.5,2.68,119.134
2020-07-20,0.62,24.46,0.46,2.66,119.0588
2020-07-21,0.61,24.84,0.47,2.63,118.4145
2020-07-22,0.6,24.32,0.46,2.61,118.1446
2020-07-23,0.59,26.08,0.43,2.58,118.0724
2020-07-24,0.59,25.84,0.45,2.58,118.1445
2020-07-27,0.62,24.74,0.47,2.56,117.3982
2020-07-28,0.59,25.44,0.45,2.57,117.3301
2020-07-29,0.58,24.1,0.46,2.61,117.2242
2020-07-30,0.55,24.76,0.44,2.6,117.4133
2020-07-31,0.55,24.46,0.44,2.6,117.2208
2020-08-03,0.56,24.28,0.45,2.63,117.8199
2020-08-04,0.52,23.76,0.41,2.62,117.7962
2020-08-05,0.55,22.99,0.44,2.59,116.8865
2020-08-06,0.55,22.65,0.44,2.57,117.055
2020-08-07,0.57,22.21,0.44,2.57,117.6365
2020-08-10,0.59,22.13,0.45,2.56,117.5946
2020-08-11,0.64,24.03,0.48,2.59,117.3902
2020-08-12,0.69,22.28,0.53,2.55,117.2679
2020-08-13,0.71,22.13,0.55,2.59,117.1313
2020-08-14,0.71,22.05,0.57,2.61,116.9512
2020-08-17,0.69,21.35,0.55,2.64,116.7609
2020-08-18,0.67,21.51,0.53,2.64,116.5722
2020-08-19,0.68,22.54,0.54,2.65,116.5789
2020-08-20,0.65,22.72,0.52,2.65,116.8243
2020-08-21,0.64,22.54,0.48,2.64,117.0682
2020-08-24,0.65,22.37,0.51,2.63,116.9238
2020-08-25,0.69,22.03,0.54,2.63,116.8324
2020-08-26,0.69,23.27,0.53,2.66,116.6358
2020-08-27,0.74,24.47,0.58,2.71,116.6614
2020-08-28,0.74,22.96,0.6,2.71,115.9506
2020-08-31,0.72,26.41,0.58,2.67,115.7717
2020-09-01,0.68,26.12,0.55,2.67,115.5814
2020-09-02,0.66,26.57,0.52,2.64,116.0423
2020-09-03,0.63,33.6,0.5,2.64,116.0799
2020-09-04,0.72,30.75,0.58,2.68,116.0457
2020-09-08,0.69,31.46,0.55,2.67,116.4725
2020-09-09,0.71,28.81,0.57,2.69,116.1396
2020-09-10,0.68,29.71,0.54,2.69,115.8906
2020-09-11,0.67,26.87,0.54,2.69,116.0963
2020-09-14,0.68,25.85,0.54,2.66,115.6523
2020-09-15,0.68,25.59,0.54,2.68,115.5996
2020-09-16,0.69,26.04,0.55,2.67,115.3623
2020-09-17,0.69,26.46,0.56,2.65,115.4476
2020-09-18,0.7,25.83,0.56,2.66,115.248
2020-09-21,0.68,27.78,0.54,2.66,116.3873
2020-09-22,0.68,26.86,0.55,2.66,116.5529
2020-09-23,0.68,28.58,0.54,2.68,117.2631
2020-09-24,0.67,28.51,0.53,2.7,117.5578
2020-09-25,0.66,26.38,0.54,2.74,117.8786
2020-09-28,0.67,26.19,0.53,2.76,117.629
2020-09-29,0.66,26.27,0.55,2.74,117.5379
2020-09-30,0.69,26.37,0.56,2.75,116.957
2020-10-01,0.68,26.7,0.54,2.75,116.7339
2020-10-02,0.7,27.63,0.57,2.76,116.7424
2020-10-05,0.78,27.96,0.64,2.74,116.187
2020-10-06,0.76,29.48,0.62,2.7,116.2781
2020-10-07,0.81,28.06,0.65,2.69,116.3548
2020-10-08,0.78,26.36,0.65,2.68,116.1753
2020-10-09,0.79,25.0,0.63,2.67,115.2843
2020-10-13,0.74,26.07,0.58,2.65,115.9193
2020-10-14,0.73,26.4,0.59,2.64,115.6959
2020-10-15,0.74,26.97,0.6,2.65,116.1046
2020-10-16,0.76,27.41,0.62,2.64,115.7754
2020-10-19,0.78,29.18,0.62,2.61,115.4109
2020-10-20,0.81,29.35,0.67,2.64,115.2558
2020-10-21,0.83,28.65,0.69,2.63,114.9185
2020-10-22,0.87,28.11,0.71,2.61,115.1234
2020-10-23,0.85,27.55,0.67,2.6,115.0198
2020-10-26,0.81,32.46,0.65,2.6,115.2872
2020-10-27,0.79,33.35,0.63,2.6,115.0206
2020-10-28,0.79,40.28,0.63,2.62,115.8099
2020-10-29,0.85,37.59,0.69,2.61,116.3138
2020-10-30,0.88,38.02,0.74,2.61,116.1417
2020-11-02,0.87,37.13,0.71,2.6,116.2425
2020-11-03,0.9,35.55,0.73,2.58,115.4864
2020-11-04,0.78,29.57,0.64,2.58,115.1733
2020-11-05,0.79,27.58,0.65,2.52,114.4615
2020-11-06,0.83,24.86,0.67,2.51,113.9977
2020-11-09,0.96,25.75,0.79,2.47,114.0942
2020-11-10,0.98,24.8,0.79,2.44,114.0802
2020-11-12,0.88,25.35,0.71,2.45,114.2889
2020-11-13,0.89,23.1,0.72,2.44,114.2445
2020-11-16,0.91,22.45,0.72,2.42,113.8356
2020-11-17,0.87,22.71,0.69,2.42,113.6864
2020-11-18,0.88,23.84,0.72,2.39,113.4645
2020-11-19,0.86,23.11,0.68,2.35,113.6982
2020-11-20,0.83,23.7,0.67,2.35,113.4932
2020-11-23,0.86,22.66,0.7,2.33,113.759
2020-11-24,0.88,21.64,0.72,2.31,113.4361
2020-11-25,0.88,21.25,0.71,2.32,113.1871
2020-11-27,0.84,20.84,0.68,2.32,
2020-11-30,0.84,20.57,0.68,2.29,113.2308
2020-12-01,0.92,20.77,0.75,2.28,112.8122
2020-12-02,0.95,21.17,0.79,2.24,112.6174
2020-12-03,0.92,21.28,0.76,2.23,112.0293
2020-12-04,0.97,20.79,0.81,2.23,111.7826
2020-12-07,0.94,21.3,0.8,2.22,111.8431
2020-12-08,0.92,20.68,0.78,2.22,111.8684
2020-12-09,0.95,22.27,0.79,2.24,112.0353
2020-12-10,0.92,22.52,0.78,2.22,111.9839
2020-12-11,0.9,23.31,0.79,2.23,112.1469
2020-12-14,0.9,24.72,0.77,2.24,112.177
2020-12-15,0.92,22.89,0.81,2.26,111.866
2020-12-16,0.92,22.5,0.79,2.25,111.7215
2020-12-17,0.94,21.93,0.81,2.23,111.2286
2020-12-18,0.95,21.57,0.82,2.24,111.6136
2020-12-21,0.95,25.16,0.82,2.23,111.9477
2020-12-22,0.93,24.23,0.8,2.22,112.201
2020-12-23,0.96,23.31,0.83,2.24,111.9873
2020-12-24,0.94,21.53,0.81,2.23,
2020-12-28,0.94,21.7,0.81,2.22,111.9821
2020-12-29,0.94,23.08,0.82,2.22,111.524
2020-12-30,0.93,22.77,0.81,2.2,111.3156
2020-12-31,0.93,22.75,0.8,2.18,111.324
2021-01-04,0.93,26.97,0.82,2.19,111.2143
2021-01-05,0.96,25.34,0.83,2.23,110.9649
2021-01-06,1.04,25.07,0.9,2.27,110.8573
2021-01-07,1.08,22.37,0.94,2.23,111.3124
2021-01-08,1.13,21.56,0.99,2.19,111.293
2021-01-11,1.15,24.08,1.01,2.15,111.8342
2021-01-12,1.15,23.33,1.01,2.16,111.5584
2021-01-13,1.1,22.21,0.96,2.13,111.3702
2021-01-14,1.15,23.25,0.99,2.12,111.1639
2021-01-15,1.11,24.34,0.98,2.13,111.5168
2021-01-19,1.1,23.24,0.96,2.11,111.4591
2021-01-20,1.1,21.58,0.97,2.11,
